Type,Name,Version,Has Exception,Exception Reason,License ID,License Source
golang,golang.org/x/time,v0.0.0-20191024005414-555d28b269f0,No,,BSD-3-Clause,LICENSE
golang,golang.org/x/time,v0.0.0-20191024005414-555d28b269f0,No,,,PATENTS
golang,golang.org/x/tools,v0.0.0-20200313205530-4303120df7d8,No,,BSD-3-Clause,LICENSE
golang,golang.org/x/tools,v0.0.0-20200313205530-4303120df7d8,No,,,PATENTS
golang,golang.org/x/xerrors,v0.0.0-20191204190536-9bdfabe68543,No,,BSD-3-Clause,LICENSE
golang,golang.org/x/xerrors,v0.0.0-20191204190536-9bdfabe68543,No,,,PATENTS
golang,google.golang.org/api,v0.20.0,No,,BSD-3-Clause,LICENSE
golang,google.golang.org/api,v0.20.0,No,,,license_test.go
golang,google.golang.org/appengine,v1.6.5,No,,Apache-2.0,LICENSE
golang,google.golang.org/genproto,v0.0.0-20200313141609-30c55424f95d,No,,Apache-2.0,LICENSE
golang,google.golang.org/grpc,v1.28.0,No,,Apache-2.0,LICENSE
golang,gopkg.in/alexcesaro/statsd.v2,v2.0.0,No,,MIT,LICENSE
golang,gopkg.in/check.v1,v1.0.0-20200227125254-8fa46927fb4f,No,,,LICENSE
golang,gopkg.in/fsnotify.v1,v1.4.7,No,,BSD-3-Clause,LICENSE
golang,gopkg.in/go-playground/assert.v1,v1.2.1,No,,MIT,LICENSE
golang,gopkg.in/go-playground/validator.v9,v9.31.0,No,,MIT,LICENSE
golang,gopkg.in/ini.v1,v1.55.0,No,,Apache-2.0,LICENSE
golang,gopkg.in/ini.v1,v1.55.0,No,,,README.md
golang,gopkg.in/jpoehls/gophermail.v0,v0.0.0-20160410235621-62941eab772c,No,,MIT,LICENSE
golang,gopkg.in/karlseguin/expect.v1,v1.0.1,No,,MIT,license.txt
golang,gopkg.in/square/go-jose.v2,v2.4.1,No,,Apache-2.0,LICENSE
golang,gopkg.in/src-d/go-git.v4,v4.13.1,No,,Apache-2.0,LICENSE
golang,gopkg.in/tomb.v1,v1.0.0-20141024135613-dd632973f1e7,No,,,LICENSE
golang,gopkg.in/toqueteos/substring.v1,v1.0.2,No,,MIT,LICENSE
golang,gopkg.in/warnings.v0,v0.1.2,No,,BSD-2-Clause,LICENSE
golang,gopkg.in/yaml.v2,v2.2.8,No,,Apache-2.0,LICENSE
golang,gopkg.in/yaml.v2,v2.2.8,No,,,LICENSE.libyaml
golang,gotest.tools/v3,v3.0.2,No,,,LICENSE
golang,honnef.co/go/tools,v0.0.1-2020.1.3,No,,MIT,LICENSE
golang,honnef.co/go/tools,v0.0.1-2020.1.3,No,,,LICENSE-THIRD-PARTY
golang,mvdan.cc/interfacer,v0.0.0-20180901003855-c20040233aed,No,,BSD-3-Clause,LICENSE
golang,mvdan.cc/lint,v0.0.0-20170908181259-adc824a0674b,No,,BSD-3-Clause,LICENSE
golang,mvdan.cc/unparam,v0.0.0-20200314162735-0ac8026f7d06,No,,BSD-3-Clause,LICENSE
golang,sourcegraph.com/sqs/pbtypes,v1.0.0,No,,Apache-2.0,LICENSE
nodejs,,,No,,,LICENSE
nodejs,,,No,,MIT,package.json
nodejs,@hot-loader/react-dom,16.11.0+4.12.16,No,,MIT,LICENSE
nodejs,@hot-loader/react-dom,16.11.0+4.12.16,No,,MIT,package.json
nodejs,@hot-loader/react-dom,16.9.0+4.12.11,No,,MIT,LICENSE
nodejs,@hot-loader/react-dom,16.9.0+4.12.11,No,,MIT,package.json
nodejs,@sourcegraph/web-ext,3.0.0-fork.1,No,,MPL-2.0,LICENSE
nodejs,@sourcegraph/web-ext,3.0.0-fork.1,No,,MPL-2.0,package.json
nodejs,JSONStream,1.3.5,No,,Apache-2.0,readme.markdown
nodejs,JSONStream,1.3.5,No,,MIT,LICENSE.MIT
nodejs,JSONStream,1.3.5,No,,,LICENSE.APACHE2
nodejs,JSONStream,1.3.5,No,,(MIT OR Apache-2.0),package.json
nodejs,abab,2.0.0,No,,,LICENSE.md
nodejs,abab,2.0.0,No,,ICU,package.json
nodejs,abbrev,1.1.1,No,,,LICENSE
nodejs,abbrev,1.1.1,No,,ISC,package.json
nodejs,abort-controller,3.0.0,No,,MIT,LICENSE
nodejs,abort-controller,3.0.0,No,,MIT,package.json
nodejs,accepts,1.3.7,No,,MIT,LICENSE
nodejs,accepts,1.3.7,No,,MIT,package.json
nodejs,acorn-globals,4.3.2,No,,MIT,LICENSE
nodejs,acorn-globals,4.3.2,No,,MIT,package.json
nodejs,acorn-jsx,3.0.1,No,,MIT,LICENSE
nodejs,acorn-jsx,3.0.1,No,,MIT,package.json
nodejs,acorn-jsx,5.1.0,No,,MIT,LICENSE
nodejs,acorn-jsx,5.1.0,No,,MIT,package.json
nodejs,acorn-walk,6.1.0,No,,MIT,LICENSE
nodejs,acorn-walk,6.1.0,No,,MIT,package.json
nodejs,acorn,3.3.0,No,,MIT,LICENSE
nodejs,acorn,3.3.0,No,,MIT,package.json
nodejs,acorn,5.7.3,No,,MIT,LICENSE
nodejs,acorn,5.7.3,No,,MIT,package.json
nodejs,acorn,6.2.1,No,,MIT,LICENSE
nodejs,acorn,6.2.1,No,,MIT,package.json
nodejs,acorn,7.1.0,No,,MIT,LICENSE
nodejs,acorn,7.1.0,No,,MIT,package.json
nodejs,adbkit-logcat,1.1.0,No,,,LICENSE
nodejs,adbkit-logcat,1.1.0,No,,Apache-2.0,package.json
nodejs,adbkit-monkey,1.0.1,No,,,LICENSE
nodejs,adbkit-monkey,1.0.1,No,,Apache-2.0,package.json
nodejs,adbkit,2.11.0,No,,,LICENSE
nodejs,adbkit,2.11.0,No,,Apache-2.0,package.json
nodejs,addons-linter,1.7.0,No,,MPL-2.0,LICENSE
nodejs,addons-linter,1.7.0,No,,MPL-2.0,package.json
nodejs,address,1.0.3,No,,MIT,README.md
nodejs,address,1.0.3,No,,,LICENSE.txt
nodejs,address,1.0.3,No,,MIT,package.json
nodejs,adm-zip,0.4.13,No,,,MIT-LICENSE.txt
nodejs,adm-zip,0.4.13,No,,MIT,package.json
nodejs,after,0.8.2,No,,MIT,LICENCE
nodejs,after,0.8.2,No,,MIT,package.json
nodejs,agent-base,4.2.1,No,,MIT,README.md
nodejs,agent-base,4.2.1,No,,MIT,package.json
nodejs,agent-base,4.3.0,No,,MIT,README.md
nodejs,agent-base,4.3.0,No,,MIT,package.json
nodejs,agentkeepalive,3.5.2,No,,MIT,README.md
nodejs,agentkeepalive,3.5.2,No,,MIT,package.json
nodejs,aggregate-error,3.0.0,No,,MIT,license
nodejs,aggregate-error,3.0.0,No,,MIT,package.json
nodejs,airbnb-js-shims,2.1.1,No,,MIT,LICENSE
nodejs,airbnb-js-shims,2.1.1,No,,MIT,package.json
nodejs,ajv-errors,1.0.1,No,,MIT,LICENSE
nodejs,ajv-errors,1.0.1,No,,MIT,package.json
nodejs,ajv-keywords,1.5.1,No,,MIT,LICENSE
nodejs,ajv-keywords,1.5.1,No,,MIT,package.json
nodejs,ajv-keywords,3.4.1,No,,MIT,LICENSE
nodejs,ajv-keywords,3.4.1,No,,MIT,package.json
nodejs,ajv-merge-patch,4.1.0,No,,MIT,LICENSE
nodejs,ajv-merge-patch,4.1.0,No,,MIT,package.json
nodejs,ajv,4.11.8,No,,MIT,LICENSE
nodejs,ajv,4.11.8,No,,MIT,package.json
nodejs,ajv,5.5.2,No,,MIT,LICENSE
nodejs,ajv,5.5.2,No,,MIT,package.json
nodejs,ajv,6.10.0,No,,MIT,LICENSE
nodejs,ajv,6.10.0,No,,MIT,package.json
nodejs,ajv,6.10.2,No,,MIT,LICENSE
nodejs,ajv,6.10.2,No,,MIT,package.json
nodejs,alphanum-sort,1.0.2,No,,MIT,LICENSE
nodejs,alphanum-sort,1.0.2,No,,MIT,package.json
nodejs,amdefine,1.0.1,No,,MIT,README.md
nodejs,amdefine,1.0.1,No,,,LICENSE
nodejs,amdefine,1.0.1,No,,BSD-3-Clause OR MIT,package.json
nodejs,ansi-align,2.0.0,No,,ISC,LICENSE
nodejs,ansi-align,2.0.0,No,,ISC,package.json
nodejs,ansi-colors,1.1.0,No,,MIT,LICENSE
nodejs,ansi-colors,1.1.0,No,,MIT,package.json
nodejs,ansi-colors,3.2.3,No,,MIT,LICENSE
nodejs,ansi-colors,3.2.3,No,,MIT,package.json
nodejs,ansi-escapes,1.4.0,No,,MIT,license
nodejs,ansi-escapes,1.4.0,No,,MIT,package.json
nodejs,ansi-escapes,3.2.0,No,,MIT,license
nodejs,ansi-escapes,3.2.0,No,,MIT,package.json
nodejs,ansi-escapes,4.2.1,No,,MIT,license
nodejs,ansi-escapes,4.2.1,No,,MIT,package.json
nodejs,ansi-gray,0.1.1,No,,MIT,LICENSE
nodejs,ansi-gray,0.1.1,No,,MIT,package.json
nodejs,ansi-html,0.0.7,No,,Apache-2.0,LICENSE
nodejs,ansi-html,0.0.7,No,,Apache-2.0,package.json
nodejs,ansi-regex,2.1.1,No,,MIT,license
nodejs,ansi-regex,2.1.1,No,,MIT,package.json
nodejs,ansi-regex,3.0.0,No,,MIT,license
nodejs,ansi-regex,3.0.0,No,,MIT,package.json
nodejs,ansi-regex,4.1.0,No,,MIT,license
nodejs,ansi-regex,4.1.0,No,,MIT,package.json
nodejs,ansi-regex,5.0.0,No,,MIT,license
nodejs,ansi-regex,5.0.0,No,,MIT,package.json
nodejs,ansi-styles,1.0.0,No,,MIT,readme.md
nodejs,ansi-styles,1.0.0,No,,MIT,package.json
nodejs,ansi-styles,2.2.1,No,,MIT,license
nodejs,ansi-styles,2.2.1,No,,MIT,package.json
nodejs,ansi-styles,3.2.1,No,,MIT,license
nodejs,ansi-styles,3.2.1,No,,MIT,package.json
nodejs,ansi-styles,4.2.1,No,,MIT,license
nodejs,ansi-styles,4.2.1,No,,MIT,package.json
nodejs,ansi-to-html,0.6.11,No,,MIT,LICENSE
nodejs,ansi-to-html,0.6.11,No,,MIT,package.json
nodejs,ansi-wrap,0.1.0,No,,MIT,LICENSE
nodejs,ansi-wrap,0.1.0,No,,MIT,package.json
nodejs,ansicolors,0.3.2,No,,MIT,LICENSE
nodejs,ansicolors,0.3.2,No,,MIT,package.json
nodejs,ansistyles,0.1.3,No,,MIT,LICENSE
nodejs,ansistyles,0.1.3,No,,MIT,package.json
nodejs,any-promise,1.3.0,No,,MIT,LICENSE
nodejs,any-promise,1.3.0,No,,MIT,package.json
nodejs,anymatch,2.0.0,No,,ISC,LICENSE
nodejs,anymatch,2.0.0,No,,ISC,package.json
nodejs,anymatch,3.1.1,No,,ISC,LICENSE
nodejs,anymatch,3.1.1,No,,ISC,package.json
nodejs,app-root-dir,1.0.2,No,,MIT,LICENSE
nodejs,app-root-dir,1.0.2,No,,MIT,package.json
nodejs,append-buffer,1.0.2,No,,MIT,LICENSE
nodejs,append-buffer,1.0.2,No,,MIT,package.json
nodejs,aproba,1.2.0,No,,ISC,LICENSE
nodejs,aproba,1.2.0,No,,ISC,package.json
nodejs,aproba,2.0.0,No,,ISC,LICENSE
nodejs,aproba,2.0.0,No,,ISC,package.json
nodejs,archiver-utils,1.3.0,No,,MIT,LICENSE
nodejs,archiver-utils,1.3.0,No,,MIT,package.json
nodejs,archiver,2.1.1,No,,MIT,LICENSE
nodejs,archiver,2.1.1,No,,MIT,package.json
nodejs,archy,1.0.0,No,,MIT,README.markdown
nodejs,archy,1.0.0,No,,,LICENSE
nodejs,archy,1.0.0,No,,MIT,package.json
nodejs,are-we-there-yet,1.1.4,No,,ISC,LICENSE
nodejs,are-we-there-yet,1.1.4,No,,ISC,package.json
nodejs,are-we-there-yet,1.1.5,No,,ISC,LICENSE
nodejs,are-we-there-yet,1.1.5,No,,ISC,package.json
nodejs,arg,4.1.0,No,,MIT,LICENSE.md
nodejs,arg,4.1.0,No,,,README.md
nodejs,arg,4.1.0,No,,MIT,package.json
nodejs,argparse,1.0.10,No,,MIT,LICENSE
nodejs,argparse,1.0.10,No,,MIT,package.json
nodejs,aria-query,3.0.0,No,,Apache-2.0,LICENSE
nodejs,aria-query,3.0.0,No,,Apache-2.0,package.json
nodejs,arr-diff,4.0.0,No,,MIT,LICENSE
nodejs,arr-diff,4.0.0,No,,MIT,package.json
nodejs,arr-filter,1.1.2,No,,MIT,LICENSE
nodejs,arr-filter,1.1.2,No,,MIT,package.json
nodejs,arr-flatten,1.1.0,No,,MIT,LICENSE
nodejs,arr-flatten,1.1.0,No,,MIT,package.json
nodejs,arr-map,2.0.2,No,,MIT,LICENSE
nodejs,arr-map,2.0.2,No,,MIT,package.json
nodejs,arr-union,3.1.0,No,,MIT,LICENSE
nodejs,arr-union,3.1.0,No,,MIT,package.json
nodejs,array-differ,2.1.0,No,,MIT,license
nodejs,array-differ,2.1.0,No,,MIT,package.json
nodejs,array-each,1.0.1,No,,MIT,LICENSE
nodejs,array-each,1.0.1,No,,MIT,package.json
nodejs,array-equal,1.0.0,No,,MIT,LICENSE
nodejs,array-equal,1.0.0,No,,MIT,package.json
nodejs,array-filter,0.0.1,No,,MIT,README.md
nodejs,array-filter,0.0.1,No,,MIT,package.json
nodejs,array-find-index,1.0.2,No,,MIT,license
nodejs,array-find-index,1.0.2,No,,MIT,package.json
nodejs,array-flatten,1.1.1,No,,MIT,LICENSE
nodejs,array-flatten,1.1.1,No,,MIT,package.json
nodejs,array-flatten,2.1.2,No,,MIT,LICENSE
nodejs,array-flatten,2.1.2,No,,MIT,package.json
nodejs,array-from,2.1.1,No,,MIT,License.md
nodejs,array-from,2.1.1,No,,MIT,package.json
nodejs,array-includes,3.1.1,No,,MIT,LICENSE
nodejs,array-includes,3.1.1,No,,MIT,package.json
nodejs,array-initial,1.1.0,No,,MIT,LICENSE-MIT
nodejs,array-initial,1.1.0,No,,MIT,package.json
nodejs,array-last,1.3.0,No,,MIT,LICENSE
nodejs,array-last,1.3.0,No,,MIT,package.json
nodejs,array-map,0.0.0,No,,MIT,readme.markdown
nodejs,array-map,0.0.0,No,,,LICENSE
nodejs,array-map,0.0.0,No,,MIT,package.json
nodejs,array-reduce,0.0.0,No,,MIT,readme.markdown
nodejs,array-reduce,0.0.0,No,,,LICENSE
nodejs,array-reduce,0.0.0,No,,MIT,package.json
nodejs,array-slice,1.1.0,No,,MIT,LICENSE
nodejs,array-slice,1.1.0,No,,MIT,package.json
nodejs,array-sort,1.0.0,No,,MIT,LICENSE
nodejs,array-sort,1.0.0,No,,MIT,package.json
nodejs,array-union,1.0.2,No,,MIT,license
nodejs,array-union,1.0.2,No,,MIT,package.json
nodejs,array-union,2.1.0,No,,MIT,license
nodejs,array-union,2.1.0,No,,MIT,package.json
nodejs,array-uniq,1.0.3,No,,MIT,license
nodejs,array-uniq,1.0.3,No,,MIT,package.json
nodejs,array-unique,0.3.2,No,,MIT,LICENSE
nodejs,array-unique,0.3.2,No,,MIT,package.json
nodejs,array.prototype.flat,1.2.1,No,,MIT,LICENSE
nodejs,array.prototype.flat,1.2.1,No,,MIT,package.json
nodejs,array.prototype.flatmap,1.2.1,No,,MIT,LICENSE
nodejs,array.prototype.flatmap,1.2.1,No,,MIT,package.json
nodejs,arraybuffer.slice,0.0.7,No,,MIT,LICENCE
nodejs,arraybuffer.slice,0.0.7,No,,MIT,package.json
nodejs,arrify,1.0.1,No,,MIT,license
nodejs,arrify,1.0.1,No,,MIT,package.json
nodejs,arrify,2.0.1,No,,MIT,license
nodejs,arrify,2.0.1,No,,MIT,package.json
nodejs,asap,2.0.6,No,,MIT,LICENSE.md
nodejs,asap,2.0.6,No,,MIT,package.json
nodejs,asn1.js,4.10.1,No,,MIT,README.md
nodejs,asn1.js,4.10.1,No,,MIT,package.json
nodejs,asn1,0.2.4,No,,MIT,LICENSE
nodejs,asn1,0.2.4,No,,MIT,package.json
nodejs,assert-plus,1.0.0,No,,MIT,README.md
nodejs,assert-plus,1.0.0,No,,MIT,package.json
nodejs,assert,1.4.1,No,,MIT,LICENSE
nodejs,assert,1.4.1,No,,MIT,package.json
nodejs,assertion-error,1.1.0,No,,MIT,README.md
nodejs,assertion-error,1.1.0,No,,MIT,package.json
nodejs,assign-symbols,1.0.0,No,,MIT,LICENSE
nodejs,assign-symbols,1.0.0,No,,MIT,package.json
nodejs,ast-types-flow,0.0.7,No,,ISC,package.json
nodejs,ast-types,0.11.3,No,,MIT,LICENSE
nodejs,ast-types,0.11.3,No,,MIT,package.json
nodejs,ast-types,0.12.4,No,,MIT,LICENSE
nodejs,ast-types,0.12.4,No,,MIT,package.json
nodejs,ast-types,0.9.6,No,,MIT,LICENSE
nodejs,ast-types,0.9.6,No,,MIT,package.json
nodejs,astral-regex,1.0.0,No,,MIT,license
nodejs,astral-regex,1.0.0,No,,MIT,package.json
nodejs,async-done,1.3.1,No,,MIT,LICENSE
nodejs,async-done,1.3.1,No,,MIT,package.json
nodejs,async-each,1.0.2,No,,MIT,README.md
nodejs,async-each,1.0.2,No,,MIT,package.json
nodejs,async-foreach,0.1.3,No,,MIT,LICENSE-MIT
nodejs,async-limiter,1.0.0,No,,MIT,LICENSE
nodejs,async-limiter,1.0.0,No,,MIT,package.json
nodejs,async-settle,1.0.0,No,,MIT,LICENSE
nodejs,async-settle,1.0.0,No,,MIT,package.json
nodejs,async,0.2.10,No,,MIT,LICENSE
nodejs,async,0.2.10,No,,MIT,package.json
nodejs,async,1.0.0,No,,MIT,LICENSE
nodejs,async,1.0.0,No,,MIT,package.json
nodejs,async,1.5.2,No,,MIT,LICENSE
nodejs,async,1.5.2,No,,MIT,package.json
nodejs,async,2.5.0,No,,MIT,LICENSE
nodejs,async,2.5.0,No,,MIT,package.json
nodejs,async,2.6.3,No,,MIT,LICENSE
nodejs,async,2.6.3,No,,MIT,package.json
nodejs,asynckit,0.4.0,No,,MIT,LICENSE
nodejs,asynckit,0.4.0,No,,MIT,package.json
nodejs,atob-lite,2.0.0,No,,MIT,README.md
nodejs,atob-lite,2.0.0,No,,,LICENSE.md
nodejs,atob-lite,2.0.0,No,,MIT,package.json
nodejs,atob,2.1.2,No,,Apache-2.0,LICENSE.DOCS
nodejs,atob,2.1.2,No,,,LICENSE
nodejs,atob,2.1.2,No,,(MIT OR Apache-2.0),package.json
nodejs,autoprefixer,9.7.4,No,,MIT,LICENSE
nodejs,autoprefixer,9.7.4,No,,MIT,package.json
nodejs,aws-sign2,0.7.0,No,,Apache-2.0,LICENSE
nodejs,aws-sign2,0.7.0,No,,Apache-2.0,package.json
nodejs,aws4,1.8.0,No,,MIT,LICENSE
nodejs,aws4,1.8.0,No,,MIT,package.json
nodejs,axios,0.15.3,No,,MIT,LICENSE
nodejs,axios,0.15.3,No,,MIT,package.json
nodejs,axios,0.18.0,No,,MIT,LICENSE
nodejs,axios,0.18.0,No,,MIT,package.json
nodejs,axios,0.19.1,No,,MIT,LICENSE
nodejs,axios,0.19.1,No,,MIT,package.json
nodejs,babel-code-frame,6.26.0,No,,MIT,package.json
nodejs,babel-helper-evaluate-path,0.5.0,No,,MIT,LICENSE
nodejs,babel-helper-evaluate-path,0.5.0,No,,MIT,package.json
nodejs,babel-helper-flip-expressions,0.4.3,No,,MIT,package.json
nodejs,babel-helper-is-nodes-equiv,0.0.1,No,,MIT,package.json
nodejs,babel-helper-is-void-0,0.4.3,No,,MIT,package.json
nodejs,babel-helper-mark-eval-scopes,0.4.3,No,,MIT,package.json
nodejs,babel-helper-remove-or-void,0.4.3,No,,MIT,package.json
nodejs,babel-helper-to-multiple-sequence-expressions,0.5.0,No,,MIT,LICENSE
nodejs,babel-helper-to-multiple-sequence-expressions,0.5.0,No,,MIT,package.json
nodejs,babel-jest,25.1.0,No,,MIT,LICENSE
nodejs,babel-jest,25.1.0,No,,MIT,package.json
nodejs,babel-loader,8.0.6,No,,MIT,LICENSE
nodejs,babel-loader,8.0.6,No,,MIT,package.json
nodejs,babel-plugin-add-react-displayname,0.0.5,No,,MIT,package.json
nodejs,babel-plugin-dynamic-import-node,2.2.0,No,,MIT,LICENSE
nodejs,babel-plugin-dynamic-import-node,2.2.0,No,,MIT,package.json
nodejs,babel-plugin-dynamic-import-node,2.3.0,No,,MIT,LICENSE
nodejs,babel-plugin-dynamic-import-node,2.3.0,No,,MIT,package.json
nodejs,babel-plugin-emotion,10.0.19,No,,MIT,package.json
nodejs,babel-plugin-istanbul,6.0.0,No,,BSD-3-Clause,LICENSE
nodejs,babel-plugin-istanbul,6.0.0,No,,BSD-3-Clause,package.json
nodejs,babel-plugin-jest-hoist,25.1.0,No,,MIT,LICENSE
nodejs,babel-plugin-jest-hoist,25.1.0,No,,MIT,package.json
nodejs,babel-plugin-lodash,3.3.4,No,,,LICENSE
nodejs,babel-plugin-lodash,3.3.4,No,,MIT,package.json
nodejs,babel-plugin-macros,2.5.1,No,,MIT,LICENSE
nodejs,babel-plugin-macros,2.5.1,No,,MIT,package.json
nodejs,babel-plugin-minify-builtins,0.5.0,No,,MIT,LICENSE
nodejs,babel-plugin-minify-builtins,0.5.0,No,,MIT,package.json
nodejs,babel-plugin-minify-constant-folding,0.5.0,No,,MIT,LICENSE
nodejs,babel-plugin-minify-constant-folding,0.5.0,No,,MIT,package.json
nodejs,babel-plugin-minify-dead-code-elimination,0.5.0,No,,MIT,LICENSE
nodejs,babel-plugin-minify-dead-code-elimination,0.5.0,No,,MIT,package.json
nodejs,babel-plugin-minify-flip-comparisons,0.4.3,No,,MIT,package.json
nodejs,babel-plugin-minify-guarded-expressions,0.4.3,No,,MIT,package.json
nodejs,babel-plugin-minify-infinity,0.4.3,No,,MIT,package.json
nodejs,babel-plugin-minify-mangle-names,0.5.0,No,,MIT,LICENSE
nodejs,babel-plugin-minify-mangle-names,0.5.0,No,,MIT,package.json
nodejs,babel-plugin-minify-numeric-literals,0.4.3,No,,MIT,package.json
nodejs,babel-plugin-minify-replace,0.5.0,No,,MIT,LICENSE
nodejs,babel-plugin-minify-replace,0.5.0,No,,MIT,package.json
nodejs,babel-plugin-minify-simplify,0.5.0,No,,MIT,LICENSE
nodejs,babel-plugin-minify-simplify,0.5.0,No,,MIT,package.json
nodejs,babel-plugin-minify-type-constructors,0.4.3,No,,MIT,package.json
nodejs,babel-plugin-named-asset-import,0.3.2,No,,MIT,LICENSE
nodejs,babel-plugin-named-asset-import,0.3.2,No,,MIT,package.json
nodejs,babel-plugin-react-docgen,3.1.0,No,,MIT,LICENSE.md
nodejs,babel-plugin-react-docgen,3.1.0,No,,MIT,package.json
nodejs,babel-plugin-syntax-jsx,6.18.0,No,,MIT,package.json
nodejs,babel-plugin-transform-inline-consecutive-adds,0.4.3,No,,MIT,package.json
nodejs,babel-plugin-transform-member-expression-literals,6.9.4,No,,MIT,package.json
nodejs,babel-plugin-transform-merge-sibling-variables,6.9.4,No,,MIT,package.json
nodejs,babel-plugin-transform-minify-booleans,6.9.4,No,,MIT,package.json
nodejs,babel-plugin-transform-property-literals,6.9.4,No,,MIT,package.json
nodejs,babel-plugin-transform-react-remove-prop-types,0.4.24,No,,MIT,LICENSE
nodejs,babel-plugin-transform-react-remove-prop-types,0.4.24,No,,MIT,package.json
nodejs,babel-plugin-transform-regexp-constructors,0.4.3,No,,MIT,package.json
nodejs,babel-plugin-transform-remove-console,6.9.4,No,,MIT,package.json
nodejs,babel-plugin-transform-remove-debugger,6.9.4,No,,MIT,package.json
nodejs,babel-plugin-transform-remove-undefined,0.5.0,No,,MIT,LICENSE
nodejs,babel-plugin-transform-remove-undefined,0.5.0,No,,MIT,package.json
nodejs,babel-plugin-transform-simplify-comparison-operators,6.9.4,No,,MIT,package.json
nodejs,babel-plugin-transform-undefined-to-void,6.9.4,No,,MIT,package.json
nodejs,babel-polyfill,6.16.0,No,,MIT,package.json
nodejs,babel-preset-jest,25.1.0,No,,MIT,LICENSE
nodejs,babel-preset-jest,25.1.0,No,,MIT,package.json
nodejs,babel-preset-minify,0.5.0,No,,MIT,LICENSE
nodejs,babel-preset-minify,0.5.0,No,,MIT,package.json
nodejs,babel-preset-react-app,9.0.0,No,,MIT,LICENSE
nodejs,babel-preset-react-app,9.0.0,No,,MIT,package.json
nodejs,babel-runtime,6.26.0,No,,MIT,package.json
nodejs,babel-standalone,6.26.0,No,,MIT,LICENSE
nodejs,babel-standalone,6.26.0,No,,MIT,package.json
nodejs,bach,1.2.0,No,,MIT,LICENSE
nodejs,bach,1.2.0,No,,MIT,package.json
nodejs,backo2,1.0.2,No,,MIT,Readme.md
nodejs,backo2,1.0.2,No,,MIT,package.json
nodejs,bail,1.0.3,No,,MIT,LICENSE
nodejs,bail,1.0.3,No,,MIT,package.json
nodejs,balanced-match,0.4.2,No,,MIT,LICENSE.md
nodejs,balanced-match,0.4.2,No,,MIT,package.json
nodejs,balanced-match,1.0.0,No,,MIT,LICENSE.md
nodejs,balanced-match,1.0.0,No,,MIT,package.json
nodejs,base,0.11.2,No,,MIT,LICENSE
nodejs,base,0.11.2,No,,MIT,package.json
nodejs,base62,1.2.8,No,,MIT,LICENSE
nodejs,base62,1.2.8,No,,MIT,package.json
nodejs,base64-arraybuffer,0.1.5,No,,MIT,LICENSE-MIT
nodejs,base64-arraybuffer,0.1.5,No,,MIT,package.json
nodejs,base64-js,1.3.1,No,,MIT,LICENSE
nodejs,base64-js,1.3.1,No,,MIT,package.json
nodejs,base64id,1.0.0,No,,MIT,LICENSE
nodejs,base64id,1.0.0,No,,MIT,package.json
nodejs,batch-processor,1.0.0,No,,MIT,LICENSE
nodejs,batch-processor,1.0.0,No,,MIT,package.json
nodejs,batch,0.6.1,No,,MIT,LICENSE
nodejs,batch,0.6.1,No,,MIT,package.json
nodejs,bcrypt-pbkdf,1.0.2,No,,,LICENSE
nodejs,bcrypt-pbkdf,1.0.2,No,,BSD-3-Clause,package.json
nodejs,before-after-hook,2.1.0,No,,Apache-2.0,LICENSE
nodejs,before-after-hook,2.1.0,No,,Apache-2.0,package.json
nodejs,better-assert,1.0.2,No,,MIT,Readme.md
nodejs,big.js,5.2.2,No,,MIT,LICENCE
nodejs,big.js,5.2.2,No,,MIT,package.json
nodejs,bignumber.js,7.2.1,No,,MIT,LICENCE
nodejs,bignumber.js,7.2.1,No,,MIT,package.json
nodejs,bin-links,1.1.6,No,,,LICENSE
nodejs,bin-links,1.1.6,No,,Artistic-2.0,package.json
nodejs,bin-links,1.1.7,No,,,LICENSE
nodejs,bin-links,1.1.7,No,,Artistic-2.0,package.json
nodejs,binary-extensions,1.12.0,No,,MIT,license
nodejs,binary-extensions,1.12.0,No,,MIT,package.json
nodejs,binary-extensions,2.0.0,No,,MIT,license
nodejs,binary-extensions,2.0.0,No,,MIT,package.json
nodejs,bl,1.2.2,No,,,LICENSE.md
nodejs,bl,1.2.2,No,,MIT,package.json
nodejs,blob,0.0.5,No,,MIT,LICENSE
nodejs,blob,0.0.5,No,,MIT,package.json
nodejs,block-stream,0.0.9,No,,ISC,LICENSE
nodejs,block-stream,0.0.9,No,,,LICENCE
nodejs,block-stream,0.0.9,No,,ISC,package.json
nodejs,bluebird-retry,0.11.0,No,,MIT,LICENSE
nodejs,bluebird-retry,0.11.0,No,,MIT,package.json
nodejs,bluebird,2.9.34,No,,MIT,LICENSE
nodejs,bluebird,2.9.34,No,,MIT,package.json
nodejs,bluebird,3.5.5,No,,MIT,LICENSE
nodejs,bluebird,3.5.5,No,,MIT,package.json
nodejs,bluebird,3.7.2,No,,MIT,LICENSE
nodejs,bluebird,3.7.2,No,,MIT,package.json
nodejs,bn.js,4.11.8,No,,MIT,README.md
nodejs,bn.js,4.11.8,No,,MIT,package.json
nodejs,body-parser,1.19.0,No,,MIT,LICENSE
nodejs,body-parser,1.19.0,No,,MIT,package.json
nodejs,bonjour,3.5.0,No,,MIT,LICENSE
nodejs,bonjour,3.5.0,No,,MIT,package.json
nodejs,boolbase,1.0.0,No,,ISC,package.json
